kernel,distribution,format,storage_bits,n,m,comparison,finite_pairs,mse,mse_relative_cluster_standard_error,target,status
dot,normal_0_1,e3m28,32,4194304,1,kernel_x2,8192,2.79616348688959519075e-25,0.0179831666357828467494,0.05,pass
dot,normal_0_1,e3m28,32,4194304,1,kernel_x4,8192,2.86398308452511393509e-25,0.0177506328537029104203,0.05,pass
dot,normal_0_1,e3m28,32,4194304,1,total_x1,8192,5.28411078915974835625e-12,0.0138050278264445252629,0.05,pass
dot,normal_0_1,e3m28,32,4194304,1,total_x2,8192,5.28411073648870623867e-12,0.0138050302079381341854,0.05,pass
dot,normal_0_1,e3m28,32,4194304,1,total_x4,8192,5.2841108101209048273e-12,0.0138050293608775222438,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,1024,1,storage,8192,1.16742165476022751242e-13,0.0134168533825008376233,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,1024,1,kernel_x1,8192,4.52464933005983741827e-28,0.0148998074201078749017,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,1024,1,kernel_x2,8192,4.96579513940140011383e-28,0.0184365489216910962501,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,1024,1,kernel_x4,8192,5.41748734111842731292e-28,0.0141394032491116169895,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,1024,1,total_x1,8192,1.16742165535783226227e-13,0.0134168532456152752001,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,1024,1,total_x2,8192,1.16742165298983538894e-13,0.0134168533549480631116,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,1024,1,total_x4,8192,1.16742165290392472958e-13,0.0134168534057350440014,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,16384,1,storage,8192,1.88644747298589786139e-12,0.0136363420142123340115,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,16384,1,kernel_x1,8192,1.0533869348224040937e-25,0.0179322077571072136034,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,16384,1,kernel_x2,8192,1.06790863149235851321e-25,0.0152911674439013105694,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,16384,1,kernel_x4,8192,1.10340909786053421541e-25,0.0177962035244283404617,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,16384,1,total_x1,8192,1.88644747404619693336e-12,0.0136363408247086634632,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,16384,1,total_x2,8192,1.8864474771381574752e-12,0.0136363410482390451489,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,16384,1,total_x4,8192,1.88644747559990500138e-12,0.01363634053229117207,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,262144,1,storage,8192,2.98612530250941558803e-11,0.0164426523409321463847,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,262144,1,kernel_x1,8192,3.68770389507411983013e-23,0.0154493872363989666153,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,262144,1,kernel_x2,8192,3.5992164207023926707e-23,0.0154320975901749587586,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,262144,1,kernel_x4,8192,3.75501329403992161822e-23,0.0159400078693661871849,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,262144,1,total_x1,8192,2.98612524654482976034e-11,0.0164426577060186301402,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,262144,1,total_x2,8192,2.98612511959174666581e-11,0.0164426587884699318337,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,262144,1,total_x4,8192,2.98612539565675491855e-11,0.0164426507873508496299,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,4194304,1,storage,8192,4.80874600204996692868e-10,0.0153495533948550272549,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,4194304,1,kernel_x1,8192,8.96522349687987558009e-21,0.017135164472130529322,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,4194304,1,kernel_x2,8192,9.31809842307757040766e-21,0.0125759183615339126111,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,4194304,1,kernel_x4,8192,9.71406913607185119857e-21,0.0155487548201671288806,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,4194304,1,total_x1,8192,4.80874558890061224982e-10,0.0153495361002016667884,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,4194304,1,total_x2,8192,4.80874707690007985195e-10,0.0153495586271054180525,0.05,pass
dot,uniform_0_1,fp32_e8m23,32,4194304,1,total_x4,8192,4.80874572454535025905e-10,0.0153495457327267041061,0.05,pass
dot,normal_0_1,fp32_e8m23,32,1024,1,storage,8192,1.29254926583497700088e-12,0.0159003401995864340004,0.05,pass
dot,normal_0_1,fp32_e8m23,32,1024,1,kernel_x1,8192,2.30299866569186095828e-29,0.0166646459995955957542,0.05,pass
dot,normal_0_1,fp32_e8m23,32,1024,1,kernel_x2,8192,2.29331504050194448433e-29,0.0166825944256160810566,0.05,pass
dot,normal_0_1,fp32_e8m23,32,1024,1,kernel_x4,8192,2.35583135626785261316e-29,0.0192719180035408137266,0.05,pass
dot,normal_0_1,fp32_e8m23,32,1024,1,total_x1,8192,1.29254926578563498445e-12,0.0159003401948349011337,0.05,pass
dot,normal_0_1,fp32_e8m23,32,1024,1,total_x2,8192,1.29254926575484380351e-12,0.0159003401853246303347,0.05,pass
dot,normal_0_1,fp32_e8m23,32,1024,1,total_x4,8192,1.29254926576809997855e-12,0.0159003401955124373418,0.05,pass
dot,normal_0_1,fp32_e8m23,32,16384,1,storage,8192,2.15214554282627717687e-11,0.0157538350903100441929,0.05,pass
dot,normal_0_1,fp32_e8m23,32,16384,1,kernel_x1,8192,5.362908608861621306e-28,0.0185714411661615508151,0.05,pass
dot,normal_0_1,fp32_e8m23,32,16384,1,kernel_x2,8192,5.49587861847282403186e-28,0.0178329964739308095527,0.05,pass
dot,normal_0_1,fp32_e8m23,32,16384,1,kernel_x4,8192,5.48937227275754810136e-28,0.0155334265084592181011,0.05,pass
dot,normal_0_1,fp32_e8m23,32,16384,1,total_x1,8192,2.15214554270656219092e-11,0.0157538351021114230029,0.05,pass
dot,normal_0_1,fp32_e8m23,32,16384,1,total_x2,8192,2.15214554251035512853e-11,0.0157538350916802682802,0.05,pass
dot,normal_0_1,fp32_e8m23,32,16384,1,total_x4,8192,2.15214554235693098314e-11,0.0157538350788927042241,0.05,pass
dot,normal_0_1,fp32_e8m23,32,262144,1,storage,8192,3.39338964390682745511e-10,0.0191687177269096484156,0.05,pass
dot,normal_0_1,fp32_e8m23,32,262144,1,kernel_x1,8192,1.24593466622827963909e-26,0.0170667739252389021405,0.05,pass
dot,normal_0_1,fp32_e8m23,32,262144,1,kernel_x2,8192,1.22656071426346409397e-26,0.0169419707636802898024,0.05,pass
dot,normal_0_1,fp32_e8m23,32,262144,1,kernel_x4,8192,1.24926029866653915552e-26,0.016556117077585202568,0.05,pass
dot,normal_0_1,fp32_e8m23,32,262144,1,total_x1,8192,3.39338964469159987551e-10,0.0191687177568944105355,0.05,pass
dot,normal_0_1,fp32_e8m23,32,262144,1,total_x2,8192,3.3933896435050829808e-10,0.0191687176897402983084,0.05,pass
dot,normal_0_1,fp32_e8m23,32,262144,1,total_x4,8192,3.39338964408456363065e-10,0.0191687177340928005413,0.05,pass
dot,normal_0_1,fp32_e8m23,32,4194304,1,storage,8192,5.50940498464771675743e-09,0.012630395987964198358,0.05,pass
dot,normal_0_1,fp32_e8m23,32,4194304,1,kernel_x1,8192,2.6049857932529482253e-25,0.0147228872179704639194,0.05,pass
dot,normal_0_1,fp32_e8m23,32,4194304,1,kernel_x2,8192,2.54952724838798718613e-25,0.0152483902358826554569,0.05,pass
dot,normal_0_1,fp32_e8m23,32,4194304,1,kernel_x4,8192,2.54933350260598691622e-25,0.0149994525079691041434,0.05,pass
dot,normal_0_1,fp32_e8m23,32,4194304,1,total_x1,8192,5.50940498458511070985e-09,0.0126303960044617305006,0.05,pass
dot,normal_0_1,fp32_e8m23,32,4194304,1,total_x2,8192,5.50940498308436995703e-09,0.0126303960091677992948,0.05,pass
dot,normal_0_1,fp32_e8m23,32,4194304,1,total_x4,8192,5.50940498485069525843e-09,0.0126303959641759342545,0.05,pass
dot,uniform_0_1,e11m20,32,1024,1,storage,8192,7.480119058355062048e-12,0.0143290454191406714178,0.05,pass
dot,uniform_0_1,e11m20,32,1024,1,kernel_x1,8192,4.35905828909622533038e-28,0.0159140844443522958735,0.05,pass
dot,uniform_0_1,e11m20,32,1024,1,kernel_x2,8192,4.77770153296756756224e-28,0.0155389503747471974033,0.05,pass
dot,uniform_0_1,e11m20,32,1024,1,kernel_x4,8192,5.20255878980447521057e-28,0.01451974763107672724,0.05,pass
dot,uniform_0_1,e11m20,32,1024,1,total_x1,8192,7.48011905714350760254e-12,0.0143290454176718350992,0.05,pass
dot,uniform_0_1,e11m20,32,1024,1,total_x2,8192,7.48011905709921350211e-12,0.0143290454198330035229,0.05,pass
dot,uniform_0_1,e11m20,32,1024,1,total_x4,8192,7.4801190588183378867e-12,0.0143290454549454888493,0.05,pass
dot,uniform_0_1,e11m20,32,16384,1,storage,8192,1.1935913892569379712e-10,0.0124898534858682473463,0.05,pass
dot,uniform_0_1,e11m20,32,16384,1,kernel_x1,8192,1.03852755155434658171e-25,0.0145572047774661032393,0.05,pass
dot,uniform_0_1,e11m20,32,16384,1,kernel_x2,8192,1.0801636301319115848e-25,0.0185157309150684561766,0.05,pass
dot,uniform_0_1,e11m20,32,16384,1,kernel_x4,8192,1.05170621253316222861e-25,0.0132046227649910032132,0.05,pass
dot,uniform_0_1,e11m20,32,16384,1,total_x1,8192,1.19359139040886858355e-10,0.0124898533717686979618,0.05,pass
dot,uniform_0_1,e11m20,32,16384,1,total_x2,8192,1.19359138968089248351e-10,0.0124898531835433218906,0.05,pass
dot,uniform_0_1,e11m20,32,16384,1,total_x4,8192,1.19359138846084240293e-10,0.0124898532563383457353,0.05,pass
dot,uniform_0_1,e11m20,32,262144,1,storage,8192,1.95777789955449163991e-09,0.0171970709904007244145,0.05,pass
dot,uniform_0_1,e11m20,32,262144,1,kernel_x1,8192,3.49004409310940595574e-23,0.0129861866385696795435,0.05,pass
dot,uniform_0_1,e11m20,32,262144,1,kernel_x2,8192,3.68630574435242774802e-23,0.0115371715945994726072,0.05,pass
dot,uniform_0_1,e11m20,32,262144,1,kernel_x4,8192,3.60021198951150322681e-23,0.0143988530624057287843,0.05,pass
dot,uniform_0_1,e11m20,32,262144,1,total_x1,8192,1.95777789816018198579e-09,0.0171970719163779524637,0.05,pass
dot,uniform_0_1,e11m20,32,262144,1,total_x2,8192,1.95777789651949861135e-09,0.0171970704520210834327,0.05,pass
dot,uniform_0_1,e11m20,32,262144,1,total_x4,8192,1.95777790613875623216e-09,0.0171970712927990261736,0.05,pass
dot,uniform_0_1,e11m20,32,4194304,1,storage,8192,2.99863937701759212868e-08,0.0168716263433330414171,0.05,pass
dot,uniform_0_1,e11m20,32,4194304,1,kernel_x1,8192,9.28691566578397296215e-21,0.0152231717323153592317,0.05,pass
dot,uniform_0_1,e11m20,32,4194304,1,kernel_x2,8192,9.07236569440303140898e-21,0.0201297846719790818936,0.05,pass
dot,uniform_0_1,e11m20,32,4194304,1,kernel_x4,8192,9.83841248980956188225e-21,0.0174638918855040583174,0.05,pass
dot,uniform_0_1,e11m20,32,4194304,1,total_x1,8192,2.99863941503393846575e-08,0.0168716307542589609028,0.05,pass
dot,uniform_0_1,e11m20,32,4194304,1,total_x2,8192,2.99863940056501061853e-08,0.0168716281892836729858,0.05,pass
dot,uniform_0_1,e11m20,32,4194304,1,total_x4,8192,2.99863939893997065653e-08,0.0168716268131184430965,0.05,pass
dot,normal_0_1,e11m20,32,1024,1,storage,8192,8.68613304316767259167e-11,0.0158978356957203789537,0.05,pass
dot,normal_0_1,e11m20,32,1024,1,kernel_x1,8192,1.29885111544751884666e-29,0.0240868673213074477249,0.05,pass
dot,normal_0_1,e11m20,32,1024,1,kernel_x2,8192,1.45809116449945741789e-29,0.0248643762327229585858,0.05,pass
dot,normal_0_1,e11m20,32,1024,1,kernel_x4,8192,1.46681838250628992375e-29,0.0200360827589960480038,0.05,pass
dot,normal_0_1,e11m20,32,1024,1,total_x1,8192,8.68613304328041403697e-11,0.0158978356939548607275,0.05,pass
dot,normal_0_1,e11m20,32,1024,1,total_x2,8192,8.68613304332403486686e-11,0.0158978356946738871793,0.05,pass
dot,normal_0_1,e11m20,32,1024,1,total_x4,8192,8.68613304326289208195e-11,0.0158978356929605621188,0.05,pass
dot,normal_0_1,e11m20,32,16384,1,storage,8192,1.35676209031850017672e-09,0.0155088874196867892757,0.05,pass
dot,normal_0_1,e11m20,32,16384,1,kernel_x1,8192,3.81984853487778144024e-28,0.0172936676926398713381,0.05,pass
dot,normal_0_1,e11m20,32,16384,1,kernel_x2,8192,3.99639172535687486885e-28,0.021452057917034227162,0.05,pass
dot,normal_0_1,e11m20,32,16384,1,kernel_x4,8192,4.0494039551800888009e-28,0.0142918133123486908473,0.05,pass
dot,normal_0_1,e11m20,32,16384,1,total_x1,8192,1.35676209031068421184e-09,0.0155088874188388126312,0.05,pass
dot,normal_0_1,e11m20,32,16384,1,total_x2,8192,1.35676209030415105121e-09,0.0155088874181265058613,0.05,pass
dot,normal_0_1,e11m20,32,16384,1,total_x4,8192,1.35676209030291581347e-09,0.0155088874157697604201,0.05,pass
dot,normal_0_1,e11m20,32,262144,1,storage,8192,2.17320655904180023728e-08,0.0143813523131430119469,0.05,pass
dot,normal_0_1,e11m20,32,262144,1,kernel_x1,8192,9.75864308529293724317e-27,0.0161928986278737650511,0.05,pass
dot,normal_0_1,e11m20,32,262144,1,kernel_x2,8192,1.00550444818643733113e-26,0.0208202930404424808607,0.05,pass
dot,normal_0_1,e11m20,32,262144,1,kernel_x4,8192,9.98047497088558204139e-27,0.0158231052164854439103,0.05,pass
dot,normal_0_1,e11m20,32,262144,1,total_x1,8192,2.17320655906658103233e-08,0.0143813523101529473733,0.05,pass
dot,normal_0_1,e11m20,32,262144,1,total_x2,8192,2.17320655906121762846e-08,0.0143813523128883579558,0.05,pass
dot,normal_0_1,e11m20,32,262144,1,total_x4,8192,2.1732065590250750374e-08,0.0143813523127063535038,0.05,pass
dot,normal_0_1,e11m20,32,4194304,1,storage,8192,3.41190922836848477072e-07,0.0153214937164941857816,0.05,pass
dot,normal_0_1,e11m20,32,4194304,1,kernel_x1,8192,2.2204912251872766844e-25,0.0157984714335434139222,0.05,pass
dot,normal_0_1,e11m20,32,4194304,1,kernel_x2,8192,2.20225730633599044763e-25,0.0190080449553983158283,0.05,pass
dot,normal_0_1,e11m20,32,4194304,1,kernel_x4,8192,2.22825783909229292766e-25,0.017417365052453073844,0.05,pass
dot,normal_0_1,e11m20,32,4194304,1,total_x1,8192,3.41190922830694520184e-07,0.0153214937143493999212,0.05,pass
dot,normal_0_1,e11m20,32,4194304,1,total_x2,8192,3.41190922832065688733e-07,0.0153214937162578005938,0.05,pass
dot,normal_0_1,e11m20,32,4194304,1,total_x4,8192,3.41190922827113979903e-07,0.015321493718541707179,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,1024,1,storage,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,fp64_e11m52,64,1024,1,kernel_x1,8192,4.59104812340445286414e-28,0.0192332089044155775448,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,1024,1,kernel_x2,8192,4.86665929106096044451e-28,0.0142815116429960665859,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,1024,1,kernel_x4,8192,5.48170116694113543971e-28,0.0140854549134195742167,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,1024,1,total_x1,8192,4.59104812340445286414e-28,0.0192332089044155775448,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,1024,1,total_x2,8192,4.86665929106096044451e-28,0.0142815116429960665859,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,1024,1,total_x4,8192,5.48170116694113543971e-28,0.0140854549134195742167,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,16384,1,storage,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,fp64_e11m52,64,16384,1,kernel_x1,8192,1.07452643661525285889e-25,0.0147905104950765227593,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,16384,1,kernel_x2,8192,1.09992184130658028144e-25,0.0144202632017475483036,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,16384,1,kernel_x4,8192,1.10599261901032173041e-25,0.0127832249687936206621,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,16384,1,total_x1,8192,1.07452643661525285889e-25,0.0147905104950765227593,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,16384,1,total_x2,8192,1.09992184130658028144e-25,0.0144202632017475483036,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,16384,1,total_x4,8192,1.10599261901032173041e-25,0.0127832249687936206621,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,262144,1,storage,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,fp64_e11m52,64,262144,1,kernel_x1,8192,3.52774821714811568406e-23,0.015921502369596567042,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,262144,1,kernel_x2,8192,3.49030698532015393335e-23,0.0177283630819039921271,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,262144,1,kernel_x4,8192,3.57407454712376273494e-23,0.0126921258871127242679,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,262144,1,total_x1,8192,3.52774821714811568406e-23,0.015921502369596567042,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,262144,1,total_x2,8192,3.49030698532015393335e-23,0.0177283630819039921271,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,262144,1,total_x4,8192,3.57407454712376273494e-23,0.0126921258871127242679,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,4194304,1,storage,8192,0,nan,0.05,exact_zero
dot,uniform_0_1,fp64_e11m52,64,4194304,1,kernel_x1,8192,9.29642660041992811026e-21,0.0117643750396881241871,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,4194304,1,kernel_x2,8192,9.160327924673678883e-21,0.0204197420212452830276,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,4194304,1,kernel_x4,8192,9.59139242139037543006e-21,0.0165926181478784043117,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,4194304,1,total_x1,8192,9.29642660041992811026e-21,0.0117643750396881241871,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,4194304,1,total_x2,8192,9.160327924673678883e-21,0.0204197420212452830276,0.05,pass
dot,uniform_0_1,fp64_e11m52,64,4194304,1,total_x4,8192,9.59139242139037543006e-21,0.0165926181478784043117,0.05,pass
dot,normal_0_1,fp64_e11m52,64,1024,1,storage,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp64_e11m52,64,1024,1,kernel_x1,8192,3.16320217540770540737e-29,0.0159826473697775231949,0.05,pass
dot,normal_0_1,fp64_e11m52,64,1024,1,kernel_x2,8192,3.16732020818532088105e-29,0.0186607336946519998823,0.05,pass
dot,normal_0_1,fp64_e11m52,64,1024,1,kernel_x4,8192,3.15475174091587430601e-29,0.0178655429661051080731,0.05,pass
dot,normal_0_1,fp64_e11m52,64,1024,1,total_x1,8192,3.16320217540770540737e-29,0.0159826473697775231949,0.05,pass
dot,normal_0_1,fp64_e11m52,64,1024,1,total_x2,8192,3.16732020818532088105e-29,0.0186607336946519998823,0.05,pass
dot,normal_0_1,fp64_e11m52,64,1024,1,total_x4,8192,3.15475174091587430601e-29,0.0178655429661051080731,0.05,pass
dot,normal_0_1,fp64_e11m52,64,16384,1,storage,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp64_e11m52,64,16384,1,kernel_x1,8192,6.69423362165046363143e-28,0.0144527586316716489297,0.05,pass
dot,normal_0_1,fp64_e11m52,64,16384,1,kernel_x2,8192,6.7271875230279199193e-28,0.0139055628009773257353,0.05,pass
dot,normal_0_1,fp64_e11m52,64,16384,1,kernel_x4,8192,6.80178027941925364344e-28,0.0163866848124115889133,0.05,pass
dot,normal_0_1,fp64_e11m52,64,16384,1,total_x1,8192,6.69423362165046363143e-28,0.0144527586316716489297,0.05,pass
dot,normal_0_1,fp64_e11m52,64,16384,1,total_x2,8192,6.7271875230279199193e-28,0.0139055628009773257353,0.05,pass
dot,normal_0_1,fp64_e11m52,64,16384,1,total_x4,8192,6.80178027941925364344e-28,0.0163866848124115889133,0.05,pass
dot,normal_0_1,fp64_e11m52,64,262144,1,storage,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x1,8192,1.42713777118596001121e-26,0.0179222350152627326996,0.05,pass
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x2,8192,1.40418508531077719689e-26,0.0135166476917971004296,0.05,pass
dot,normal_0_1,fp64_e11m52,64,262144,1,kernel_x4,8192,1.45771911816247792253e-26,0.0160449170806605488423,0.05,pass
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x1,8192,1.42713777118596001121e-26,0.0179222350152627326996,0.05,pass
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x2,8192,1.40418508531077719689e-26,0.0135166476917971004296,0.05,pass
dot,normal_0_1,fp64_e11m52,64,262144,1,total_x4,8192,1.45771911816247792253e-26,0.0160449170806605488423,0.05,pass
dot,normal_0_1,fp64_e11m52,64,4194304,1,storage,8192,0,nan,0.05,exact_zero
dot,normal_0_1,fp64_e11m52,64,4194304,1,kernel_x1,8192,2.87520756587376346691e-25,0.0188072136108511774695,0.05,pass
dot,normal_0_1,fp64_e11m52,64,4194304,1,kernel_x2,8192,2.75324860518826234946e-25,0.0115105224329568976563,0.05,pass
dot,normal_0_1,fp64_e11m52,64,4194304,1,kernel_x4,8192,2.90601939794273467748e-25,0.0148435313549221765061,0.05,pass
dot,normal_0_1,fp64_e11m52,64,4194304,1,total_x1,8192,2.87520756587376346691e-25,0.0188072136108511774695,0.05,pass
dot,normal_0_1,fp64_e11m52,64,4194304,1,total_x2,8192,2.75324860518826234946e-25,0.0115105224329568976563,0.05,pass
dot,normal_0_1,fp64_e11m52,64,4194304,1,total_x4,8192,2.90601939794273467748e-25,0.0148435313549221765061,0.05,pass
gemv,uniform_0_1,e1m6,8,256,1024,storage,16384,0.0129764002157121775119,0.0659181076530158880354,0.05,review
gemv,uniform_0_1,e1m6,8,256,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e1m6,8,256,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e1m6,8,256,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e1m6,8,256,1024,total_x1,16384,0.0129764002157121775119,0.0659181076530158880354,0.05,review
gemv,uniform_0_1,e1m6,8,256,1024,total_x2,16384,0.0129764002157121775119,0.0659181076530158880354,0.05,review
gemv,uniform_0_1,e1m6,8,256,1024,total_x4,16384,0.0129764002157121775119,0.0659181076530158880354,0.05,review
gemv,uniform_0_1,e1m6,8,1024,1024,storage,16384,0.0587774118388195962333,0.133026713086179239828,0.05,review
gemv,uniform_0_1,e1m6,8,1024,1024,kernel_x1,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e1m6,8,1024,1024,kernel_x2,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e1m6,8,1024,1024,kernel_x4,16384,0,nan,0.05,exact_zero
gemv,uniform_0_1,e1m6,8,1024,1024,total_x1,16384,0.0587774118388195962333,0.133026713086179239828,0.05,review
gemv,uniform_0_1,e1m6,8,1024,1024,total_x2,16384,0.0587774118388195962333,0.133026713086179239828,0.05,review
