gpu,compute_capability,distribution,format,storage_bits,component,lanes,n,m,leading_dimension,blocks,threads,decode_repeats,decoded_values,unique_storage_bytes,requested_storage_bytes,useful_flops,modeled_flops,arithmetic_intensity_unique,arithmetic_intensity_requested,theoretical_hbm_gb_per_s,modeled_fp64_gflop_per_s,sample_count,median_time_ms,mean_time_ms,stdev_time_ms,cv_percent,mad_time_ms,p05_time_ms,p95_time_ms,min_time_ms,max_time_ms,median_decoded_gvalues_per_s,median_unique_storage_gb_per_s,median_requested_storage_gb_per_s,median_useful_gflop_per_s
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,gemv,1,65536,1024,65536,1024,256,0,134217728.0,134356992.0,268443648.0,134217728.0,134478848.0,0.9989634778367172,0.4999847416765846,4814.304,30159.36,15,0.3930282090839587,0.39293900372689233,0.0004797105632317363,0.12208270461365386,0.0002829401116622443,0.39223866211740593,0.3935958711724532,0.3921667400159334,0.39365893916079875,341.49642416971756,341.85076005905375,683.013691627043,341.49642416971756
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,gemv,2,1024,1024,1024,1024,256,0,2097152.0,2107392.0,4202496.0,2097152.0,2358272.0,0.9951409135082604,0.49902534113060426,4814.304,30159.36,15,0.007812630606560128,0.007819740244481812,1.6037692074087945e-05,0.20509238891157963,5.292029959902238e-06,0.007801476005435914,0.00784531243395744,0.0078014471118148295,0.00784791717233584,268.4309684677858,269.74166655600743,537.9104954061488,268.4309684677858
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,gemv,2,16384,1024,16384,1024,256,0,33554432.0,33595392.0,67117056.0,33554432.0,33815552.0,0.9987807851743478,0.4999389722934212,4814.304,30159.36,15,0.08127128813001845,0.08156950562088579,0.0007491173412492274,0.9183791608728553,0.00028586387634277344,0.08097594738006592,0.08281384732988147,0.08097457885742188,0.08293991088867188,412.8694496181647,413.37344064553065,825.8396974418026,412.8694496181647
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,gemv,2,256,1024,256,1024,256,0,524288.0,532992.0,1056768.0,524288.0,785408.0,0.983669548511047,0.49612403100775193,4814.304,30159.36,15,0.004324795238860795,0.004321922515831449,7.018333515369513e-06,0.16238915643815816,3.6757097365974767e-06,0.004309913836275417,0.004328976839645844,0.004304915703388338,0.004330157252092232,121.2283983502775,123.24097918226452,244.35099042477808,121.2283983502775
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,gemv,2,4096,1024,4096,1024,256,0,8388608.0,8404992.0,16785408.0,8388608.0,8649728.0,0.9980506822612085,0.4997559785261103,4814.304,30159.36,15,0.022548966937594943,0.022568815621934947,3.6728066172560905e-05,0.16273811965951987,1.014291850569976e-05,0.02253627216114717,0.022624302845375213,0.022536051818747925,0.022625987046684316,372.01739765798436,372.74399413778514,744.3980935558692,372.01739765798436
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,gemv,2,65536,1024,65536,1024,256,0,134217728.0,134356992.0,268443648.0,134217728.0,134478848.0,0.9989634778367172,0.4999847416765846,4814.304,30159.36,15,0.3281913010970406,0.32820730347564253,0.00038962238661781416,0.11871228412402757,0.00033529945041821385,0.3277282797771951,0.3287251431009044,0.3276445140009341,0.32884591558705206,408.9618693467871,409.386207223917,817.9486997451702,408.9618693467871
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,gemv,4,1024,1024,1024,1024,256,0,2097152.0,2107392.0,4202496.0,2097152.0,2358272.0,0.9951409135082604,0.49902534113060426,4814.304,30159.36,15,0.007651926223745182,0.007662360984962303,1.5827049456262757e-05,0.20655577944348993,2.970152877351112e-06,0.007648864583611413,0.007685578134661636,0.007648651113346437,0.007687486210827303,274.0685075467917,275.40673268129757,549.2075952011882,274.0685075467917
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,gemv,4,16384,1024,16384,1024,256,0,33554432.0,33595392.0,67117056.0,33554432.0,33815552.0,0.9987807851743478,0.4999389722934212,4814.304,30159.36,15,0.07887518277732275,0.07888495503360653,8.879158946099032e-05,0.1125583318430788,3.957235684959315e-05,0.078788818851594,0.07905806367115309,0.07874546256116642,0.07906529211228894,425.41178122819093,425.931082718948,850.9274227545332,425.41178122819093
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,gemv,4,256,1024,256,1024,256,0,524288.0,532992.0,1056768.0,524288.0,785408.0,0.983669548511047,0.49612403100775193,4814.304,30159.36,15,0.005472703123571084,0.00547251879817685,1.0997623444366432e-06,0.020096090758117177,4.588390045967561e-07,0.005470571959924311,0.005473875783017191,0.005470379311333304,0.005473972107312694,95.80055562339516,97.39099453511167,193.09799492840585,95.80055562339516
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,gemv,4,4096,1024,4096,1024,256,0,8388608.0,8404992.0,16785408.0,8388608.0,8649728.0,0.9980506822612085,0.4997559785261103,4814.304,30159.36,15,0.021571666891196835,0.021578783667068842,1.4623275130149632e-05,0.06776691103524088,5.1231923245582955e-06,0.02156438258603753,0.02159901039566687,0.021564031508129845,0.02159904497946076,388.87157132132893,389.6310861090659,778.1229000365264,388.87157132132893
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,gemv,4,65536,1024,65536,1024,256,0,134217728.0,134356992.0,268443648.0,134217728.0,134478848.0,0.9989634778367172,0.4999847416765846,4814.304,30159.36,15,0.30709159617521326,0.30697617433509045,0.0002906617029020444,0.09468542747059014,8.228846958702185e-05,0.3064682396090761,0.3073176228270239,0.306452245128398,0.3074168185798489,437.0608954190369,437.5143887797622,874.1484669181165,437.0608954190369
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,register_decode,1,134217728,1,134217728,528,256,256,34603008.0,270336.0,270336.0,34603008.0,34603008.0,128.0,128.0,4814.304,30159.36,15,0.06616480133750222,0.06616707888516513,9.713060416793748e-05,0.14679596833420808,2.5454434481542165e-05,0.06604802868582985,0.06635134523565119,0.06604334657842463,0.0663640715859153,522.9821188987235,4.085797803896277,4.085797803896277,522.9821188987235
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,register_decode,2,134217728,1,134217728,528,256,256,69206016.0,540672.0,540672.0,69206016.0,69206016.0,128.0,128.0,4814.304,30159.36,15,0.1396603764228101,0.13965494347818241,0.00020380452787295152,0.14593434560717206,3.59247315604716e-05,0.13940869187409022,0.14005270634057387,0.139394112353055,0.14007214780123728,495.530785270724,3.871334259927531,3.871334259927531,495.530785270724
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,register_decode,4,134217728,1,134217728,528,256,256,138412032.0,1081344.0,1081344.0,138412032.0,138412032.0,128.0,128.0,4814.304,30159.36,15,0.2862110137939453,0.2862482082918755,0.00038123285512918736,0.13318261707352239,6.461593340029159e-05,0.2857520841202646,0.2870558810683916,0.28574067241740675,0.2871197034727852,483.6013477093104,3.7781355289789875,3.7781355289789875,483.6013477093104
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,1,1048576,1,1048576,2112,256,0,1048576.0,2097152.0,2097152.0,1048576.0,1048576.0,0.5,0.5,4814.304,30159.36,15,0.006239332019389314,0.0062377273823685684,4.454203086866181e-06,0.0714074664349125,3.014693168297035e-06,0.006231604194232687,0.006242776887064572,0.006228882444491989,0.006243220743836887,168.0590160519509,336.1180321039018,336.1180321039018,168.0590160519509
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,1,134217728,1,134217728,2112,256,0,134217728.0,268435456.0,268435456.0,134217728.0,134217728.0,0.5,0.5,4814.304,30159.36,15,0.3830832004547119,0.383296480178833,0.000550345790655731,0.14358227093527146,0.00041201114654537685,0.3826300811767578,0.38415576457977296,0.3826200008392334,0.3842223882675171,350.3618217679249,700.7236435358498,700.7236435358498,350.3618217679249
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,1,16777216,1,16777216,2112,256,0,16777216.0,33554432.0,33554432.0,16777216.0,16777216.0,0.5,0.5,4814.304,30159.36,15,0.048721254261490564,0.048710100219660074,6.642323146578244e-05,0.1363643908886336,4.245720657648083e-05,0.04861001906052134,0.048789814406750245,0.048595450282876006,0.04882143681345422,344.35106924701574,688.7021384940315,688.7021384940315,344.35106924701574
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,1,4096,1,4096,16,256,0,4096.0,8192.0,8192.0,4096.0,4096.0,0.5,0.5,4814.304,30159.36,15,0.0022875945847313684,0.0022875963925599336,1.9925392591956518e-07,0.00871018710151882,1.441788029027044e-07,0.0022873262027362446,0.0022879008774284843,0.0022872882383363742,0.0022879640261332193,1.7905270572587022,3.5810541145174044,3.5810541145174044,1.7905270572587022
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,1,65536,1,65536,256,256,0,65536.0,131072.0,131072.0,65536.0,65536.0,0.5,0.5,4814.304,30159.36,15,0.002593823582857133,0.002594476811676352,2.756386501227309e-06,0.10624055257777938,2.2164149147806816e-06,0.002591151761980798,0.002598931147019672,0.0025910274944829356,0.0025999391378539825,25.2661747827164,50.5323495654328,50.5323495654328,25.2661747827164
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,2,1048576,1,1048576,2048,256,0,1048576.0,2097152.0,2097152.0,1048576.0,1048576.0,0.5,0.5,4814.304,30159.36,15,0.006226584209962796,0.0062261061109190555,1.6854836964681578e-06,0.0270712330699317,1.079171426014193e-06,0.006223478104641671,0.006227880408415138,0.00622244280534571,0.006228306943012878,168.40308661083142,336.80617322166285,336.80617322166285,168.40308661083142
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,2,134217728,1,134217728,2112,256,0,134217728.0,268435456.0,268435456.0,134217728.0,134217728.0,0.5,0.5,4814.304,30159.36,15,0.3209497776437313,0.3211256730641034,0.0004339772757197347,0.13514250404797243,0.0002383171243870441,0.32056823284068003,0.32178750342511114,0.32042621044402425,0.321929525821767,418.1891914223033,836.3783828446066,836.3783828446066,418.1891914223033
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,2,16777216,1,16777216,2112,256,0,16777216.0,33554432.0,33554432.0,16777216.0,16777216.0,0.5,0.5,4814.304,30159.36,15,0.042741677628234685,0.04273632866196619,6.460476892484756e-05,0.15117061045616562,5.611855962758816e-05,0.04265471511572337,0.042817267364770435,0.042627191963083934,0.04282547791332793,392.5259122004409,785.0518244008819,785.0518244008819,392.5259122004409
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,2,4096,1,4096,8,256,0,4096.0,8192.0,8192.0,4096.0,4096.0,0.5,0.5,4814.304,30159.36,15,0.0024730235972303025,0.0024730519684775785,2.6560933681405847e-07,0.010740143765663313,1.7233774171664454e-07,0.0024727248333870095,0.0024734329602397083,0.0024727057057915003,0.0024737316158646386,1.6562721053642078,3.3125442107284155,3.3125442107284155,1.6562721053642078
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,2,65536,1,65536,128,256,0,65536.0,131072.0,131072.0,65536.0,65536.0,0.5,0.5,4814.304,30159.36,15,0.0026796943263003702,0.002678411861410117,5.117887449912881e-06,0.19107918104941635,4.36940587552866e-06,0.0026713234177209383,0.002684271618835908,0.0026712830622393387,0.002684756687709263,24.456520789249893,48.91304157849979,48.91304157849979,24.456520789249893
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,4,1048576,1,1048576,1024,256,0,1048576.0,2097152.0,2097152.0,1048576.0,1048576.0,0.5,0.5,4814.304,30159.36,15,0.005308885089421676,0.005308720955837148,4.965635915855896e-06,0.09353733144319787,3.7814456671841565e-06,0.005300845822756862,0.00531586944912594,0.005300129758820984,0.0053167264628929895,197.5134105067297,395.0268210134594,395.0268210134594,197.5134105067297
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,4,134217728,1,134217728,2112,256,0,134217728.0,268435456.0,268435456.0,134217728.0,134217728.0,0.5,0.5,4814.304,30159.36,15,0.295168633554496,0.29536204867892796,0.00035350740673431667,0.11968613040011628,0.00012362237070123738,0.29502826017491957,0.29600885054644416,0.294989174487544,0.2960338779524261,454.7154160105559,909.4308320211118,909.4308320211118,454.7154160105559
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,4,16777216,1,16777216,2112,256,0,16777216.0,33554432.0,33554432.0,16777216.0,16777216.0,0.5,0.5,4814.304,30159.36,15,0.04012084939626342,0.04012093250977926,5.9337780660820145e-05,0.1478973118243373,5.845917003781398e-05,0.04004539857363568,0.04020635455680293,0.04003369741599653,0.040216491209062115,418.16701920479574,836.3340384095915,836.3340384095915,418.16701920479574
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,4,4096,1,4096,4,256,0,4096.0,8192.0,8192.0,4096.0,4096.0,0.5,0.5,4814.304,30159.36,15,0.002656757448375887,0.0026568266376054664,8.402567433248129e-07,0.03162632937473542,6.451654127647213e-07,0.0026554501175114036,0.0026578600263121813,0.002654952657355125,0.002657879729636018,1.541728998446562,3.083457996893124,3.083457996893124,1.541728998446562
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_decode,4,65536,1,65536,64,256,0,65536.0,131072.0,131072.0,65536.0,65536.0,0.5,0.5,4814.304,30159.36,15,0.0027913807065246734,0.002794104477697274,4.78089337753447e-06,0.17110646418900494,2.3291210577590024e-06,0.002789140977789202,0.002799697385080324,0.0027890515854669144,0.0027998624328313356,23.477987021553098,46.955974043106195,46.955974043106195,23.477987021553098
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,1,1048576,1,1048576,2112,256,0,0.0,2097152.0,2097152.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.004785942100304699,0.0047879660271222,6.498563450378065e-06,0.1357270167241353,6.383465182393036e-07,0.004782352504179716,0.004800704905861302,0.00478148743737938,0.004801398829409951,0.0,438.19000649140406,438.19000649140406,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,1,134217728,1,134217728,2112,256,0,0.0,268435456.0,268435456.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.2123131479535784,0.21230537323724658,0.00010638150047009971,0.05010777581744044,8.18252563476729e-05,0.2121775082179478,0.2124585601261684,0.21209463391985212,0.21246400560651507,0.0,1264.3374119189857,1264.3374119189857,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,1,16777216,1,16777216,2112,256,0,0.0,33554432.0,33554432.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.019795383151557815,0.019796677641779944,4.0135839437194215e-05,0.20274027876520775,3.1585050154908645e-05,0.019748358349237306,0.019849400947066134,0.019723663379555393,0.01987511329304538,0.0,1695.0635278488865,1695.0635278488865,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,1,4096,1,4096,16,256,0,0.0,8192.0,8192.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.0021597875937702403,0.0021599320616920627,1.5823128205103312e-06,0.07325752733494627,5.375560594104295e-07,0.0021579452531184646,0.0021621899177181273,0.002157914867830031,0.0021643564973023487,0.0,3.792965578480617,3.792965578480617,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,1,65536,1,65536,256,256,0,0.0,131072.0,131072.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.0024211534127810234,0.002421702195703841,2.3704817518177065e-06,0.09788494043664821,1.2254128969883989e-06,0.002419521972839408,0.0024248838356543557,0.0024187666377056393,0.002429000307199239,0.0,54.13618125480368,54.13618125480368,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,2,1048576,1,1048576,2048,256,0,0.0,2097152.0,2097152.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.00454410830059567,0.004544080216605384,5.287050045977853e-07,0.011635027979166043,3.918602659901474e-07,0.00454346887968682,0.004544970393180847,0.0045433648534723235,0.004545216222067137,0.0,461.5101272399455,461.5101272399455,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,2,134217728,1,134217728,2112,256,0,0.0,268435456.0,268435456.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.11958246612548828,0.11958487091064454,6.36733061797201e-05,0.05324528570783646,4.019165039062522e-05,0.11951109008789063,0.1196765983581543,0.119504638671875,0.11974451446533203,0.0,2244.7727053756134,2244.7727053756134,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,2,16777216,1,16777216,2112,256,0,0.0,33554432.0,33554432.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.012917127175344965,0.01291686239916496,1.5351170322092783e-05,0.11884596930509375,8.395657534751924e-06,0.012898821706116373,0.012947007831968619,0.012896154649259969,0.01294705113044436,0.0,2597.6698645536017,2597.6698645536017,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,2,4096,1,4096,8,256,0,0.0,8192.0,8192.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.002192678346925131,0.0021927542148789513,3.056164567753294e-07,0.01393756102264296,1.8024529401406558e-07,0.0021924449186667186,0.002193241885603976,0.0021924316582678334,0.002193560629968222,0.0,3.7360700950451426,3.7360700950451426,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,2,65536,1,65536,128,256,0,0.0,131072.0,131072.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.00237874835940963,0.002379024370342282,9.322230645442108e-07,0.039185099411574636,6.717654830175161e-07,0.002377929525172457,0.0023803397645341586,0.0023775863647460937,0.0023803462035267065,0.0,55.10124662052531,55.10124662052531,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,4,1048576,1,1048576,1024,256,0,0.0,2097152.0,2097152.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.0034276716234952587,0.003426731257290546,2.7226246504658176e-06,0.07945252913175768,7.567054207367752e-07,0.0034219861859572285,0.0034303055021792693,0.0034216746832962993,0.0034307650962691646,0.0,611.8299038988736,611.8299038988736,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,4,134217728,1,134217728,2112,256,0,0.0,268435456.0,268435456.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.07807848579005192,0.07806691989564059,4.05360416061391e-05,0.051924735419723804,2.9809851395459774e-05,0.07800586047925447,0.07811270763999537,0.07798770603380706,0.07811435900236431,0.0,3438.020772095989,3438.020772095989,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,4,16777216,1,16777216,2112,256,0,0.0,33554432.0,33554432.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.010435157352023654,0.010436919303543993,1.99027616031187e-05,0.19069575057805088,1.2789199601357173e-05,0.010405365072474946,0.01046427842198715,0.010402095851613514,0.010476816155226472,0.0,3215.517588097788,3215.517588097788,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,4,4096,1,4096,4,256,0,0.0,8192.0,8192.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.0021700612318544844,0.002169810363747483,2.5269042916674246e-06,0.11645737958884132,1.5691314341737504e-06,0.002166308920030121,0.0021739739578482712,0.002166029755192635,0.0021744655484075763,0.0,3.7750086862753203,3.7750086862753203,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m12,16,stream_load,4,65536,1,65536,64,256,0,0.0,131072.0,131072.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.002287884520214925,0.002287862163789833,1.7505833329106879e-07,0.0076516118873649905,7.9869562827177e-08,0.0022875296031509714,0.0022880824750751106,0.0022875296031509714,0.0022882129904037703,0.0,57.2896048038679,57.2896048038679,0.0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,1,1048576,1,1048576,2112,256,0,2097152.0,8422408.0,8422408.0,2097152.0,2099263.0,0.24899672397727585,0.24899672397727585,4814.304,30159.36,15,0.013229838302058558,0.013235150421819379,1.0740611888595518e-05,0.08115217089553148,3.096557432604591e-06,0.013226009953406549,0.013252925392120115,0.013224903614290299,0.013255612504097724,158.5168278038352,636.6221421383113,636.6221421383113,158.5168278038352
NVIDIA H200 NVL,sm_90,normal_0_1,e3m28,32,dot,1,134217728,1,134217728,2112,256,0,268435456.0,1073775624.0,1073775624.0,268435456.0,268437567.0,0.2499921305719639,0.2499921305719639,4814.304,30159.36,15,0.8049296830829821,0.8043939925076669,0.0010248213979308753,0.1274029154215877,0.0008302989758943724,0.8031851818687038,0.8056951573020533,0.8030484350104081,0.8057599820588764,333.48932415047534,1333.9992878474852,1333.9992878474852,333.48932415047534
