gpu,compute_capability,distribution,format,strategy,storage_bits,component,lanes,n,m,blocks,threads,decode_repeats,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,decoded_values,source_bytes,lookup_bytes_requested,useful_flops,decoded_gvalues_per_s,source_gb_per_s,lookup_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,1048576,1,1024,256,0,10,1,2,4,3361,13.651040077209473,0.0040616007370453651,0,8388608,0,0,0,2065.3453017891516,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x1,8,stream_load,1,1048576,1,2112,256,0,10,1,2,5,2991,14.236000061035156,0.0047596121902491332,0,1048576,0,0,0,220.30702462443989,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x1,8,stream_load,1,1048576,1,2112,256,0,10,1,3,0,3110,14.830495834350586,0.0047686481782477771,0,1048576,0,0,0,219.88957054602747,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x4,8,stream_load,4,1048576,1,1024,256,0,10,1,3,1,3811,12.987168312072754,0.0034078111550964979,0,1048576,0,0,0,307.69780139718682,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,1048576,1,2112,256,0,10,1,3,2,2867,14.319552421569824,0.0049946119363689654,0,8388608,0,0,0,1679.5314845017642,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,1048576,1,1024,256,0,10,1,3,3,3361,13.735808372497559,0.0040868218900617552,0,8388608,0,0,0,2052.5993609849343,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x1,8,stream_load,1,1048576,1,2112,256,0,10,1,3,4,2991,14.250783920288086,0.0047645549716777286,0,1048576,0,0,0,220.07847663278574,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x4,8,stream_load,4,1048576,1,1024,256,0,10,1,3,5,3931,13.401087760925293,0.0034090785451349002,0,1048576,0,0,0,307.58340886466931,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x4,8,stream_load,4,1048576,1,1024,256,0,10,1,4,0,3811,13.003616333007812,0.0034121270881678858,0,1048576,0,0,0,307.30860044343325,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,1048576,1,2112,256,0,10,1,4,1,2867,14.364543914794922,0.0050103048185542107,0,8388608,0,0,0,1674.2709882510987,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,1048576,1,1024,256,0,10,1,4,2,3361,13.739999771118164,0.0040880689589759493,0,8388608,0,0,0,2051.9732138034497,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x1,8,stream_load,1,1048576,1,2112,256,0,10,1,4,3,2991,14.286175727844238,0.004776387739165576,0,1048576,0,0,0,219.53326598715034,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x4,8,stream_load,4,1048576,1,1024,256,0,10,1,4,4,3931,13.386752128601074,0.0034054317294838652,0,1048576,0,0,0,307.91279441062954,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x1,8,stream_load,1,1048576,1,2112,256,0,10,1,4,5,3110,14.883008003234863,0.00478553312001121,0,1048576,0,0,0,219.11372749992455,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x1,8,stream_load,1,1048576,1,2112,256,0,10,2,0,0,2991,14.241951942443848,0.0047616021205094776,0,1048576,0,0,0,220.21495569390524,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x4,8,stream_load,4,1048576,1,1024,256,0,10,2,0,1,3931,13.39145565032959,0.0034066282498930525,0,1048576,0,0,0,307.80464526263432,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x1,8,stream_load,1,1048576,1,2112,256,0,10,2,0,2,3110,14.831583976745605,0.0047689980632622522,0,1048576,0,0,0,219.87343800318453,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x4,8,stream_load,4,1048576,1,1024,256,0,10,2,0,3,3811,12.985695838928223,0.0034074247806161698,0,1048576,0,0,0,307.73269184547769,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,1048576,1,2112,256,0,10,2,0,4,2867,14.31446361541748,0.0049928369778226298,0,8388608,0,0,0,1680.128559626688,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,1048576,1,1024,256,0,10,2,0,5,3361,13.734432220458984,0.0040864124428619409,0,8388608,0,0,0,2052.8050257513883,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x4,8,stream_load,4,1048576,1,1024,256,0,10,2,1,0,3931,13.386495590209961,0.0034053664691452456,0,1048576,0,0,0,307.91869524198222,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x1,8,stream_load,1,1048576,1,2112,256,0,10,2,1,1,3110,14.869631767272949,0.0047812320795089869,0,1048576,0,0,0,219.31083506569388,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x4,8,stream_load,4,1048576,1,1024,256,0,10,2,1,2,3811,13.011232376098633,0.0034141255250849209,0,1048576,0,0,0,307.12871928571474,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,1048576,1,2112,256,0,10,2,1,3,2867,14.369312286376953,0.0050119680105953799,0,8388608,0,0,0,1673.7153912926719,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,1048576,1,1024,256,0,10,2,1,4,3361,13.741408348083496,0.0040884880535803324,0,8388608,0,0,0,2051.7628742131233,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x1,8,stream_load,1,1048576,1,2112,256,0,10,2,1,5,2991,14.276800155639648,0.0047732531446471578,0,1048576,0,0,0,219.67743344513346,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x1,8,stream_load,1,1048576,1,2112,256,0,10,2,2,0,3110,14.876255989074707,0.0047833620543648574,0,1048576,0,0,0,219.21317853060398,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x4,8,stream_load,4,1048576,1,1024,256,0,10,2,2,1,3811,13.006208419799805,0.0034128072473890853,0,1048576,0,0,0,307.24735503365935,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,1048576,1,2112,256,0,10,2,2,2,2867,14.340479850769043,0.0050019113535992475,0,8388608,0,0,0,1677.0805012295496,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,1048576,1,1024,256,0,10,2,2,3,3361,13.735072135925293,0.0040866028372285902,0,8388608,0,0,0,2052.7093857960758,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x1,8,stream_load,1,1048576,1,2112,256,0,10,2,2,4,2991,14.234527587890625,0.0047591198889637663,0,1048576,0,0,0,220.32981401279915,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x4,8,stream_load,4,1048576,1,1024,256,0,10,2,2,5,3931,13.395936012268066,0.0034077680010857459,0,1048576,0,0,0,307.7016979048791,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x4,8,stream_load,4,1048576,1,1024,256,0,10,2,3,0,3811,12.978848457336426,0.0034056280391856274,0,1048576,0,0,0,307.89504547617634,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,1048576,1,2112,256,0,10,2,3,1,2867,14.322400093078613,0.0049956051946559513,0,8388608,0,0,0,1679.1975492726513,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,1048576,1,1024,256,0,10,2,3,2,3361,13.741056442260742,0.0040883833508660343,0,8388608,0,0,0,2051.8154194672225,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x1,8,stream_load,1,1048576,1,2112,256,0,10,2,3,3,2991,14.26524829864502,0.004769390939032103,0,1048576,0,0,0,219.85532605821516,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x4,8,stream_load,4,1048576,1,1024,256,0,10,2,3,4,3931,13.385408401489258,0.0034050899011674532,0,1048576,0,0,0,307.94370499307234,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x1,8,stream_load,1,1048576,1,2112,256,0,10,2,3,5,3110,14.883199691772461,0.004785594756196933,0,1048576,0,0,0,219.11090541926569,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,1048576,1,2112,256,0,10,2,4,0,2867,14.363615989685059,0.0050099811613829991,0,8388608,0,0,0,1674.3791502969113,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,1048576,1,1024,256,0,10,2,4,1,3361,13.663711547851562,0.0040653708860016553,0,8388608,0,0,0,2063.4299391685522,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x1,8,stream_load,1,1048576,1,2112,256,0,10,2,4,2,2991,14.282912254333496,0.0047752966413686041,0,1048576,0,0,0,219.58342669566119,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,load_only_x4,8,stream_load,4,1048576,1,1024,256,0,10,2,4,3,3931,13.386431694030762,0.0034053502147114631,0,1048576,0,0,0,307.92016500095758,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x1,8,stream_load,1,1048576,1,2112,256,0,10,2,4,4,3110,14.869119644165039,0.0047810674096993699,0,1048576,0,0,0,219.31838858258925,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,load_only_x4,8,stream_load,4,1048576,1,1024,256,0,10,2,4,5,3811,12.988672256469727,0.0034082057875806158,0,1048576,0,0,0,307.66217339955665,0,0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,stream_decode,1,1048576,1,2112,256,0,10,0,0,0,3020,14.353216171264648,0.0047527205865114733,1048576,8388608,0,1048576,220.62647717518385,1765.0118174014708,0,220.62647717518385
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,stream_decode,4,1048576,1,1024,256,0,10,0,0,1,3454,13.847711563110352,0.0040091811126549944,1048576,8388608,0,1048576,261.54368449211887,2092.349475936951,0,261.54368449211887
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,0,2,2605,15.410592079162598,0.0059157743106190395,1048576,1048576,0,1048576,177.25084577986118,177.25084577986118,0,177.25084577986118
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,0,3,2881,14.727231979370117,0.0051118472680909809,1048576,1048576,0,1048576,205.12662937826593,205.12662937826593,0,205.12662937826593
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,0,4,3239,13.47100830078125,0.0041590022540232323,1048576,1048576,0,1048576,252.12200810558699,252.12200810558699,0,252.12200810558699
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,0,5,2977,14.58614444732666,0.0048996118398813102,1048576,1048576,4194304,1048576,214.01205529485392,214.01205529485392,856.04822117941569,214.01205529485392
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,0,6,3788,13.479007720947266,0.0035583441713165961,1048576,1048576,4194304,1048576,294.68088231949309,294.68088231949309,1178.7235292779724,294.68088231949309
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,0,7,2414,15.020064353942871,0.006222064769653219,1048576,1048576,0,1048576,168.52540737187496,168.52540737187496,0,168.52540737187496
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,0,8,2742,14.967071533203125,0.0054584505956247718,1048576,1048576,0,1048576,192.10139977093269,192.10139977093269,0,192.10139977093269
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,0,9,3141,13.219648361206055,0.0042087387332715867,1048576,1048576,0,1048576,249.14257369093295,249.14257369093295,0,249.14257369093295
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,0,10,2935,14.368127822875977,0.0048954438919509291,1048576,1048576,4194304,1048576,214.19426371611874,214.19426371611874,856.77705486447496,214.19426371611874
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,0,11,3572,12.84556770324707,0.0035961835675383737,1048576,1048576,4194304,1048576,291.58022117256974,291.58022117256974,1166.3208846902789,291.58022117256974
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,stream_decode,4,1048576,1,1024,256,0,10,0,1,0,3454,13.853152275085449,0.004010756304309626,1048576,8388608,0,1048576,261.44096535441139,2091.5277228352911,0,261.44096535441139
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,1,1,2605,15.399328231811523,0.0059114503768950182,1048576,1048576,0,1048576,177.38049601132965,177.38049601132965,0,177.38049601132965
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,1,2,2881,14.725919723510742,0.00511139178185031,1048576,1048576,0,1048576,205.14490861829776,205.14490861829776,0,205.14490861829776
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,1,3,3239,13.472031593322754,0.0041593181825633693,1048576,1048576,0,1048576,252.10285772216812,252.10285772216812,0,252.10285772216812
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,1,4,2977,14.587231636047363,0.0048999770359581338,1048576,1048576,4194304,1048576,213.99610494194144,213.99610494194144,855.98441976776576,213.99610494194144
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,1,5,3788,13.446080207824707,0.0035496515860149701,1048576,1048576,4194304,1048576,295.40251334277787,295.40251334277787,1181.6100533711115,295.40251334277787
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,1,6,2414,15.002719879150391,0.0062148798173779583,1048576,1048576,0,1048576,168.7202376895506,168.7202376895506,0,168.7202376895506
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,1,7,2742,14.960672378540039,0.0054561168411889271,1048576,1048576,0,1048576,192.18356763993123,192.18356763993123,0,192.18356763993123
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,1,8,3141,13.10921573638916,0.0041735803044855649,1048576,1048576,0,1048576,251.24136197236712,251.24136197236712,0,251.24136197236712
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,1,9,2935,14.367936134338379,0.0048953785806945069,1048576,1048576,4194304,1048576,214.19712136977128,214.19712136977128,856.78848547908513,214.19712136977128
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,1,10,3572,12.842399597167969,0.0035952966397446722,1048576,1048576,4194304,1048576,291.65215142705631,291.65215142705631,1166.6086057082252,291.65215142705631
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,stream_decode,1,1048576,1,2112,256,0,10,0,1,11,3020,14.3721923828125,0.0047590041002690394,1048576,8388608,0,1048576,220.33517473555469,1762.6813978844375,0,220.33517473555469
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,2,0,2605,15.475232124328613,0.0059405881475349765,1048576,1048576,0,1048576,176.51046899036459,176.51046899036459,0,176.51046899036459
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,2,1,2881,14.783488273620605,0.0051313739235059374,1048576,1048576,0,1048576,204.34605149249688,204.34605149249688,0,204.34605149249688
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,2,2,3239,13.506560325622559,0.0041699784889232972,1048576,1048576,0,1048576,251.45837149647886,251.45837149647886,0,251.45837149647886
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,2,3,2977,14.58351993560791,0.0048987302437379608,1048576,1048576,4194304,1048576,214.05056980640913,214.05056980640913,856.20227922563652,214.05056980640913
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,2,4,3788,13.44099235534668,0.0035483084359415732,1048576,1048576,4194304,1048576,295.51433279552305,295.51433279552305,1182.0573311820922,295.51433279552305
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,2,5,2414,14.99443244934082,0.0062114467478628088,1048576,1048576,0,1048576,168.8134894436287,168.8134894436287,0,168.8134894436287
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,2,6,2742,14.961343765258789,0.0054563616941133439,1048576,1048576,0,1048576,192.17494344835455,192.17494344835455,0,192.17494344835455
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,2,7,3141,13.077728271484375,0.0041635556419880211,1048576,1048576,0,1048576,251.84627999815183,251.84627999815183,0,251.84627999815183
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,2,8,2935,14.351327896118164,0.0048897198964627476,1048576,1048576,4194304,1048576,214.4450034364026,214.4450034364026,857.7800137456104,214.4450034364026
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,2,9,3572,12.843040466308594,0.0035954760543977027,1048576,1048576,4194304,1048576,291.6375979524226,291.6375979524226,1166.5503918096904,291.6375979524226
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,stream_decode,1,1048576,1,2112,256,0,10,0,2,10,3020,14.36956787109375,0.0047581350566535596,1048576,8388608,0,1048576,220.3754175774643,1763.0033406197144,0,220.3754175774643
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,stream_decode,4,1048576,1,1024,256,0,10,0,2,11,3454,13.478336334228516,0.0039022398188270167,1048576,8388608,0,1048576,268.71131675223228,2149.6905340178582,0,268.71131675223228
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,3,0,2881,14.705951690673828,0.0051044608436910197,1048576,1048576,0,1048576,205.42345844341475,205.42345844341475,0,205.42345844341475
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,3,1,3239,13.515616416931152,0.0041727744417817698,1048576,1048576,0,1048576,251.28988269786737,251.28988269786737,0,251.28988269786737
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,3,2,2977,14.585599899291992,0.0048994289214954623,1048576,1048576,4194304,1048576,214.02004535662107,214.02004535662107,856.08018142648427,214.02004535662107
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,3,3,3788,13.467583656311035,0.0035553283147600409,1048576,1048576,4194304,1048576,294.93084946524021,294.93084946524021,1179.7233978609609,294.93084946524021
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,3,4,2414,15.014944076538086,0.0062199436936777493,1048576,1048576,0,1048576,168.5828765726325,168.5828765726325,0,168.5828765726325
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,3,5,2742,14.959775924682617,0.0054557899068864392,1048576,1048576,0,1048576,192.19508410257151,192.19508410257151,0,192.19508410257151
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,3,6,3141,13.072671890258789,0.0041619458421708975,1048576,1048576,0,1048576,251.94369166828372,251.94369166828372,0,251.94369166828372
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,3,7,2935,14.355584144592285,0.0048911700663006085,1048576,1048576,4194304,1048576,214.38142321497332,214.38142321497332,857.5256928598933,214.38142321497332
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,3,8,3572,12.843775749206543,0.0035956819006737243,1048576,1048576,4194304,1048576,291.62090222817761,291.62090222817761,1166.4836089127105,291.62090222817761
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x1,64,stream_decode,1,1048576,1,2112,256,0,10,0,3,9,3020,14.361151695251465,0.0047553482434607502,1048576,8388608,0,1048576,220.50456587315861,1764.0365269852689,0,220.50456587315861
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64_e11m52,current_x4,64,stream_decode,4,1048576,1,1024,256,0,10,0,3,10,3454,13.462847709655762,0.0038977555615679681,1048576,8388608,0,1048576,269.02046150328226,2152.1636920262581,0,269.02046150328226
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,current_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,3,11,2605,15.401472091674805,0.0059122733557292915,1048576,1048576,0,1048576,177.35580493481021,177.35580493481021,0,177.35580493481021
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,branchless_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,4,0,3239,13.496640205383301,0.0041669157781362457,1048576,1048576,0,1048576,251.6431950705279,251.6431950705279,0,251.6431950705279
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,4,1,2977,14.583904266357422,0.0048988593437545927,1048576,1048576,4194304,1048576,214.04492891529895,214.04492891529895,856.17971566119581,214.04492891529895
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,lut_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,4,2,3788,13.470335960388184,0.0035560548997856873,1048576,1048576,4194304,1048576,294.87058820807141,294.87058820807141,1179.4823528322856,294.87058820807141
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,4,3,2414,15.021151542663574,0.0062225151378059547,1048576,1048576,0,1048576,168.51320997665354,168.51320997665354,0,168.51320997665354
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,current_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,4,4,2742,14.961824417114258,0.0054565369865478691,1048576,1048576,0,1048576,192.16876978660267,192.16876978660267,0,192.16876978660267
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,branchless_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,4,5,3141,13.117728233337402,0.0041762904276782557,1048576,1048576,0,1048576,251.07832373213077,251.07832373213077,0,251.07832373213077
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x1,8,stream_decode,1,1048576,1,2112,256,0,10,0,4,6,2935,14.367648124694824,0.0048952804513440629,1048576,1048576,4194304,1048576,214.20141510219293,214.20141510219293,856.8056604087717,214.20141510219293
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,lut_x4,8,stream_decode,4,1048576,1,1024,256,0,10,0,4,7,3572,12.843040466308594,0.0035954760543977027,1048576,1048576,4194304,1048576,291.6375979524226,291.6375979524226,1166.5503918096904,291.6375979524226
